fixture,source_mode,base_samples,resolution,subdivision_factor,projection,projection_class,projection_direction,expected_crossing_count,expected_determinant,polygon_length,vertex_distortion_estimate,minimum_nonlocal_vertex_clearance,crossing_count,gauss_component_count,alternating_projection,canonical_gauss_signature,pd_code,fox_determinant,first_tait_tree_count,second_tait_tree_count,unsigned_tait_shortcut_applicable,unsigned_tait_shortcut_agrees,tait_construction_status,tait_error,simplification_status,simplification_changed,simplified_crossing_count,simplified_component_count,simplified_fox_determinant,simplification_error,topological_fixture_pass,minimum_crossing_angle_degrees,minimum_crossing_depth_separation,minimum_crossing_vertex_parameter_margin,normalized_minimum_depth_separation,crossing_count_matches_expected,determinant_matches_expected,backend_messages,extraction_status,error_message,runtime_seconds,reference_resolution,signature_matches_reference,crossing_count_matches_reference,determinant_matches_reference,projection_stability_pass
4_1_figure_eight,exact_polygon_subdivision,32,64,2,oblique_008_neg006,generic_tilt,"[0.08, -0.06, 1.0]",4,5,42.18019053943807,14.100071253028297,1.0971306199719328,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.693619534378014,1.5758724164147786,0.011935193478940676,0.19193501970368818,True,True,,passed,,0.0027646000089589506,256,True,True,True,True
4_1_figure_eight,exact_polygon_subdivision,32,128,4,z_axis,axis_aligned_reference,"[0.0, 0.0, 1.0]",4,5,42.18019053943807,14.772253250270296,1.0859040686288997,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.483024240045063,1.5956471048601784,0.23890572285758083,0.19788398298908486,True,True,,passed,,0.005084299991722219,256,True,True,True,True
4_1_figure_eight,exact_polygon_subdivision,32,128,4,tilt_x_005,generic_tilt,"[0.05, 0.0, 1.0]",4,5,42.18019053943807,14.772253250270296,1.0859040686288997,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.378656642366874,1.5822014848604389,0.02321166750834891,0.19562908232799747,True,True,,passed,,0.005279400007566437,256,True,True,True,True
4_1_figure_eight,exact_polygon_subdivision,32,128,4,tilt_y_neg007,generic_tilt,"[0.0, -0.07, 1.0]",4,5,42.18019053943807,14.772253250270296,1.0859040686288997,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,50.600761084734394,1.5946217480175036,0.03769726049517885,0.19364941282014186,True,True,,passed,,0.005393700004788116,256,True,True,True,True
4_1_figure_eight,exact_polygon_subdivision,32,128,4,oblique_008_neg006,generic_tilt,"[0.08, -0.06, 1.0]",4,5,42.18019053943807,14.772253250270296,1.0859040686288997,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.693619534378131,1.5758724164147786,0.02387038695788135,0.19193501970368818,True,True,,passed,,0.0051414000045042485,256,True,True,True,True
4_1_figure_eight,exact_polygon_subdivision,32,256,8,z_axis,axis_aligned_reference,"[0.0, 0.0, 1.0]",4,5,42.18019053943807,14.809651474982955,1.066641315533542,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.483024240045063,1.595647104860178,0.11515311660771488,0.1978839829890848,True,True,,passed,,0.010235299996566027,256,True,True,True,True
4_1_figure_eight,exact_polygon_subdivision,32,256,8,tilt_x_005,generic_tilt,"[0.05, 0.0, 1.0]",4,5,42.18019053943807,14.809651474982955,1.066641315533542,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.378656642367083,1.5822014848604389,0.04642333501669782,0.19562908232799747,True,True,,passed,,0.010073899989947677,256,True,True,True,True
4_1_figure_eight,exact_polygon_subdivision,32,256,8,tilt_y_neg007,generic_tilt,"[0.0, -0.07, 1.0]",4,5,42.18019053943807,14.809651474982955,1.066641315533542,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,50.600761084734394,1.594621748017504,0.0033158004813031994,0.19364941282014192,True,True,,passed,,0.009918299998389557,256,True,True,True,True
4_1_figure_eight,exact_polygon_subdivision,32,256,8,oblique_008_neg006,generic_tilt,"[0.08, -0.06, 1.0]",4,5,42.18019053943807,14.809651474982955,1.066641315533542,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.693619534378072,1.5758724164147786,0.01640973911389665,0.19193501970368818,True,True,,passed,,0.009791000004042871,256,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,16,,z_axis,axis_aligned_reference,"[0.0, 0.0, 1.0]",4,5,39.993360044393086,10.98838733736704,1.376104118486777,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,13.132419581040507,1.154375957136689,0.25917935158039107,0.1431597949003028,True,True,,passed,,0.0011063999991165474,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,16,,tilt_x_005,generic_tilt,"[0.05, 0.0, 1.0]",4,5,39.993360044393086,10.98838733736704,1.376104118486777,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,13.10740209985543,1.1327033160047018,0.09060872215230376,0.14005151201044747,True,True,,passed,,0.0012980000028619543,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,16,,tilt_y_neg007,generic_tilt,"[0.0, -0.07, 1.0]",4,5,39.993360044393086,10.98838733736704,1.376104118486777,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.702504068938229,1.157200722123124,0.23098036172758007,0.14052940180502752,True,True,,passed,,0.0012499000004027039,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,16,,oblique_008_neg006,generic_tilt,"[0.08, -0.06, 1.0]",4,5,39.993360044393086,10.98838733736704,1.376104118486777,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.702192641750798,1.1234520040193348,0.013937754254470747,0.13683200510493865,True,True,,passed,,0.0010883999930229038,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,24,,z_axis,axis_aligned_reference,"[0.0, 0.0, 1.0]",4,5,41.57217602956559,12.79357272221119,1.224744871391588,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,24.367257268844185,1.7320508075688736,0.0,0.2165063509461092,True,True,,passed,,0.0013571999879786745,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,24,,tilt_x_005,generic_tilt,"[0.05, 0.0, 1.0]",4,5,41.57217602956559,12.79357272221119,1.224744871391588,6,1,False,1:+1:+1|2:+1:-1|3:-1:+1|4:+1:+1|5:-1:-1|1:-1:+1|2:-1:-1|6:+1:-1|4:-1:+1|3:+1:+1|6:-1:-1|5:+1:-1,"[[4, 12, 5, 11], [6, 1, 7, 2], [7, 3, 8, 2], [8, 3, 9, 4], [10, 6, 11, 5], [12, 9, 1, 10]]",5,,,False,,not_applicable,,passed,True,4,1,5,,True,25.250197809196866,1.671050235725375,0.021366608784667562,0.2078382261169455,False,True,,passed,,0.0017442000098526478,96,False,False,True,False
4_1_figure_eight,smooth_parametric_resampling,32,24,,tilt_y_neg007,generic_tilt,"[0.0, -0.07, 1.0]",4,5,41.57217602956559,12.79357272221119,1.224744871391588,6,1,False,1:+1:+1|2:+1:-1|3:+1:+1|4:-1:+1|5:+1:-1|6:-1:-1|4:+1:+1|1:-1:+1|2:-1:-1|3:-1:+1|6:+1:-1|5:-1:-1,"[[2, 10, 3, 9], [3, 10, 4, 11], [4, 12, 5, 11], [6, 1, 7, 2], [8, 6, 9, 5], [12, 7, 1, 8]]",5,,,False,,not_applicable,,passed,True,4,1,5,,True,6.674176368612637,1.6073049921326519,0.010824481782968576,0.19722937113200856,False,True,,passed,,0.0017975999944610521,96,False,False,True,False
4_1_figure_eight,smooth_parametric_resampling,32,24,,oblique_008_neg006,generic_tilt,"[0.08, -0.06, 1.0]",4,5,41.57217602956559,12.79357272221119,1.224744871391588,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,27.002634195324077,1.5824846149108853,0.0010807317128360694,0.19425303370856797,True,True,,passed,,0.0015268999995896593,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,32,,z_axis,axis_aligned_reference,"[0.0, 0.0, 1.0]",4,5,42.18019053943807,13.506011963383157,1.1984418228407392,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.483024240045063,1.5956471048601781,0.3097264307143952,0.19788398298908483,True,True,,passed,,0.0015749999874969944,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,32,,tilt_x_005,generic_tilt,"[0.05, 0.0, 1.0]",4,5,42.18019053943807,13.506011963383157,1.1984418228407392,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.378656642366874,1.5822014848604389,0.28340340530895247,0.19562908232799747,True,True,,passed,,0.0014707999944221228,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,32,,tilt_y_neg007,generic_tilt,"[0.0, -0.07, 1.0]",4,5,42.18019053943807,13.506011963383157,1.1984418228407392,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,50.600761084734444,1.5946217480175036,0.009424315123794713,0.19364941282014186,True,True,,passed,,0.0015294000040739775,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,32,,oblique_008_neg006,generic_tilt,"[0.08, -0.06, 1.0]",4,5,42.18019053943807,13.506011963383157,1.1984418228407392,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,12.693619534378014,1.5758724164147786,0.005967596739470338,0.19193501970368818,True,True,,passed,,0.0015739999944344163,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,48,,z_axis,axis_aligned_reference,"[0.0, 0.0, 1.0]",4,5,42.61516224291375,13.612545052135118,1.2238748056789719,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,25.601792077640532,1.7320508075688754,0.0,0.21480007170584484,True,True,,passed,,0.0023644000029889867,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,48,,tilt_x_005,generic_tilt,"[0.05, 0.0, 1.0]",4,5,42.61516224291375,13.612545052135118,1.2238748056789719,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,0.1159922196334641,1.6982591226697448,0.042070040598019,0.20997886609386993,True,True,,passed,,0.0023016999912215397,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,48,,tilt_y_neg007,generic_tilt,"[0.0, -0.07, 1.0]",4,5,42.61516224291375,13.612545052135118,1.2238748056789719,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,17.889205427624645,1.664726335128658,0.08761095720780876,0.20216285003304293,True,True,,passed,,0.002333800002816133,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,48,,oblique_008_neg006,generic_tilt,"[0.08, -0.06, 1.0]",4,5,42.61516224291375,13.612545052135118,1.2238748056789719,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,25.65880727429909,1.6452386406532513,0.07255692079189302,0.20038355111860537,True,True,,passed,,0.002218399997218512,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,64,,z_axis,axis_aligned_reference,"[0.0, 0.0, 1.0]",4,5,42.768504749731264,13.707994222828175,1.1747736568955915,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,32.18443705267717,1.6959424830381917,0.30973168501971315,0.20895758227499733,True,True,,passed,,0.0028925999940838665,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,64,,tilt_x_005,generic_tilt,"[0.05, 0.0, 1.0]",4,5,42.768504749731264,13.707994222828175,1.1747736568955915,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,31.766041684106412,1.6727161276319533,0.021783141036500808,0.2054867799183533,True,True,,passed,,0.002717000010306947,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,64,,tilt_y_neg007,generic_tilt,"[0.0, -0.07, 1.0]",4,5,42.768504749731264,13.707994222828175,1.1747736568955915,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,32.09733666442031,1.6624809283893516,0.06253666832479254,0.2007673203426683,True,True,,passed,,0.002928699992480688,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,64,,oblique_008_neg006,generic_tilt,"[0.08, -0.06, 1.0]",4,5,42.768504749731264,13.707994222828175,1.1747736568955915,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,31.498116343363822,1.6640590403884463,0.0003116288651767718,0.2015208447697608,True,True,,passed,,0.0027781999961007386,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,96,,z_axis,axis_aligned_reference,"[0.0, 0.0, 1.0]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,25.90658257180975,1.7320508075688759,0.0,0.21290020954143474,True,True,,passed,,0.0038632999930996448,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,96,,tilt_x_005,generic_tilt,"[0.05, 0.0, 1.0]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,13.289556420949,1.705068149991466,0.08592389862697836,0.2089670945183522,True,True,,passed,,0.0038991000037640333,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,96,,tilt_y_neg007,generic_tilt,"[0.0, -0.07, 1.0]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,26.28007522490035,1.6771580328530336,0.1855879808748888,0.2019785981352737,True,True,,passed,,0.004281999994418584,96,True,True,True,True
4_1_figure_eight,smooth_parametric_resampling,32,96,,oblique_008_neg006,generic_tilt,"[0.08, -0.06, 1.0]",4,5,42.87834917224521,14.029836183611144,1.1457457513207543,4,1,True,1:+1:+1|2:-1:+1|3:+1:-1|4:-1:-1|2:+1:+1|1:-1:+1|4:+1:-1|3:-1:-1,"[[2, 8, 3, 7], [4, 1, 5, 2], [6, 4, 7, 3], [8, 5, 1, 6]]",5,5,5,True,True,passed,,passed,False,4,1,5,,True,25.751605250364168,1.671516388225324,0.1929589681895152,0.20187467173966725,True,True,,passed,,0.004390300004160963,96,True,True,True,True
